4265,329,6640,75196,811,591,16052,9712,1052,3508,286,1749,586,1006,531
481,444,532,14005,796,993,2915,422,554,712,566,714,775,1003,80
201060,656,399,360,945,1536,182,2907,599,910,1053,744,98856,1365,494
71521,854,880,352,769,1059,96,69849,308,836,1045,686,2021,1134,410
56199,644,1151,372,803,940,82,73313,763,796,1356,1395,549,973,465
1257,677,9474,2307,939,975,94,13119,6210,764,811,2368,569,2905,428
2219,66004,1962,103,635,1040,76,3482,561,1013,679,275,8452,1126,470
405,77872,357,100,915,493,58,1356,102,910,620,804,5905,612,217
6913,313,245,73,596,662,9163,1232,74,471,515,287,669,669,216
8104,723,1870,72,610,763,1040,88,112,900,988,98,1792,744,470
93,3582,392,1024,1109,465,238,153,237,365,284,739,1662,602,77796
290,2293,121,43464,490,534,502,673,379,1189,994,878,9409,671,44823
4108,2949,93277,2480,1623,1093,206,512,758,814,483,717,824,996,58889
7056,194,693,763,788,906,89,695,713,447,327,254,605,1030,95
51896,653,507,88,495,1132,626,296,604,276,105,275,593,999,48673
851,717,8211,86,602,823,629,176,896,663,996,80,586,798,73506
2266,107,80,436,892,1789,164,321,241,177,105,484,838,1405,63719
18337,91,314,636,10384,525,336,112,265,308,102,5677,2166,596,82476
15126,116,504,3015,502,522,156,183,499,305,144,130,1403,549,3852
1353,76842,3492,69845,804,888,1027,377,368,1368,932,533,885,863,139638
1282,2912,86635,866,614,448,176,8297,786,1112,825,263,1066,531,89923
392,231636,209339,878,514,500,459,921,1137,1227,885,560,606,573,73541
2309,1526,151136,2792,499,1330,6623,185,68052,1156,1509,171,1168,1177,3264
80861,127,653,95,815,875,1144,1123,538,301,129,263,553,1320,722
1239,9844,633,2480,2061,1007,2844,470,574,5961,4778,1089,811,970,7487
89,3868,50,25323,955,1642,591,682,102,1305,904,428,761,1022,1295
1290,974,137,75313,1176,722,1162,616,657,944,536,1025,1268,924,5383
1010,17990,69267,933,42722,2353,1139,580,579,1057,343,1000,15833,1820,849
957,178453,824,248,33594,1860,2598,52570,657,873,592,1918,61857,2320,753
1524,343,696,53796,1284,2086,6901,409,580,665,422,506,1246,1376,2162
4021,69395,34035,1294,3424,2822,4201,1474,740,2587,97084,3463,23306,2517,10987
103,435,8101,6511,995,494,1175,471,116,806,273,791,43939,27388,901
109,266,1750,129933,4543,6927,530,155,510,877,31062,1082,523,50878,10810
96,134052,918,1650,1092,1070,705,314,544,464,141,1054,1290,7827,74717
2439,1951,529,469,539,566,452,886,429,718,1022,578,597,713,76809
912,738,96,419,486,494,1365,1115,104,1062,436,452,605,805,971
51144,6598,7603,753,580,1127,1302,997,182,873,399,567,885,624,67300
10045,659,47,4385,985,5327,5583,539,6637,776,519,531,811,4910,924
3065,667,2100,483,1041,1996,1273,691,1191,767,625,747,823,764,893
4818,6049,607,1185,535,533,1837,209,632,350,653,1010,465,547,979
16366,167,906,670,2285,383,1280,226,657,198,408,964,848,447,501
130,7817,437,275,1834,434,834,1061,397,3802,330,344,1443,513,726
1307,77241,65595,124,4700,6939,529,991,145,2083,5824,102,2043,6224,1578
1373,2872,1882,8043,438,1077,40775,651,627,1033,861,494,1026,921,1784
2720,713,2690,15412,1676,1433,135741,352,709,251,775,830,472,1168,618
6275,527,3710,12467,1433,858,1681,486,415,771,158,1040,791,889,481
1790,3172,318,1868,1173,439,67629,5803,569,567,168,561,1141,478,1447
11022,209,295,70,2734,7629,426,69421,134775,508,1505,70,470,7106,1441
1150,6473,1737,4250,424,1086,1874,76261,3751,3066,2645,195,8818,839,479
10432,1630,1229,77509,2533,971,1105,2543,755,496,252,227,505,822,5794
4404,6294,1316,991,1140,1066,428,3114,161,1261,602,508,2045,922,466
10485,73989,1040,7090,729,416,1099,2277,712,1422,210,476,1149,499,1243
56,70616,854,1601,1220,1871,460,334,80,534,779,98,585,1845,887
56698,3929,640,880,424,473,999,10720,767,3946,2403,711,13896,494,489
88,2564,578,591,596,1015,904,321,418,552,332,137,470,841,2310
77945,274,3947,620,992,475,444,323,196,541,1369,482,49405,585,472
7924,1177,1183,71000,1191,459,1235,656,1622,865,186,210,4896,9544,1273
89,604,371,73,1937,1318,448,688,3446,856,453,96,68285,8657,921
122439,6617,190,1603,663,778,403,12088,240,5015,1476,1222,54112,1973,507
